"wg_id","name","surcharge","zipcode","carrier_type","distance","operation"
"132","RLM - Atlanta Hub","0","30301","1","20.3","add"
"132","RLM - Atlanta Hub","0","30302","1","21.7","add"
"132","RLM - Atlanta Hub","0","30303","1","20.8","add"
"132","RLM - Atlanta Hub","0","30304","1","33.5","add"
"132","RLM - Atlanta Hub","0","30305","1","14.9","add"
"132","RLM - Atlanta Hub","0","30306","1","17.6","add"
"132","RLM - Atlanta Hub","0","30307","1","18.9","add"
"132","RLM - Atlanta Hub","0","30308","1","19.7","add"
"132","RLM - Atlanta Hub","0","30309","1","17.9","add"
"132","RLM - Atlanta Hub","0","30310","1","23.3","add"
"132","RLM - Atlanta Hub","0","30311","1","32.3","add"
"132","RLM - Atlanta Hub","0","30312","1","21.4","add"
"132","RLM - Atlanta Hub","0","30313","1","20.8","add"
"132","RLM - Atlanta Hub","0","30314","1","22.3","add"
"132","RLM - Atlanta Hub","0","30315","1","33.1","add"
"132","RLM - Atlanta Hub","0","30316","1","21.2","add"
"132","RLM - Atlanta Hub","0","30317","1","20.5","add"
"132","RLM - Atlanta Hub","0","30318","1","21.7","add"
"132","RLM - Atlanta Hub","0","30319","1","10.5","add"
"132","RLM - Atlanta Hub","0","30320","1","37.8","add"
"132","RLM - Atlanta Hub","0","30321","1","21.3","add"
"132","RLM - Atlanta Hub","0","30322","1","17.4","add"
"132","RLM - Atlanta Hub","0","30324","1","15","add"
"132","RLM - Atlanta Hub","0","30325","1","18.8","add"
"132","RLM - Atlanta Hub","0","30326","1","12.8","add"
"132","RLM - Atlanta Hub","0","30327","1","17.6","add"
"132","RLM - Atlanta Hub","0","30328","1","13.5","add"
"132","RLM - Atlanta Hub","0","30329","1","13.9","add"
"132","RLM - Atlanta Hub","0","30331","1","31.7","add"
"132","RLM - Atlanta Hub","0","30332","1","19.2","add"
"132","RLM - Atlanta Hub","0","30333","1","15.2","add"
"132","RLM - Atlanta Hub","0","30334","1","21.3","add"
"132","RLM - Atlanta Hub","0","30336","1","31.3","add"
"132","RLM - Atlanta Hub","0","30337","1","37.4","add"
"132","RLM - Atlanta Hub","0","30338","1","11.3","add"
"132","RLM - Atlanta Hub","0","30339","1","19.6","add"
"132","RLM - Atlanta Hub","0","30340","1","6.3","add"
"132","RLM - Atlanta Hub","0","30341","1","7.4","add"
"132","RLM - Atlanta Hub","0","30342","1","13.7","add"
"132","RLM - Atlanta Hub","0","30343","1","21","add"
"132","RLM - Atlanta Hub","0","30344","1","27.5","add"
"132","RLM - Atlanta Hub","0","30345","1","10.5","add"
"132","RLM - Atlanta Hub","0","30346","1","10.4","add"
"132","RLM - Atlanta Hub","0","30348","1","15","add"
"132","RLM - Atlanta Hub","0","30349","1","36.9","add"
"132","RLM - Atlanta Hub","0","30350","1","16.5","add"
"132","RLM - Atlanta Hub","0","30353","1","21.3","add"
"132","RLM - Atlanta Hub","0","30354","1","33","add"
"132","RLM - Atlanta Hub","0","30355","1","14","add"
"132","RLM - Atlanta Hub","0","30356","1","10.1","add"
"132","RLM - Atlanta Hub","0","30357","1","21.3","add"
"132","RLM - Atlanta Hub","0","30358","1","12.8","add"
"132","RLM - Atlanta Hub","0","30359","1","11.8","add"
"132","RLM - Atlanta Hub","0","30360","1","5.7","add"
"132","RLM - Atlanta Hub","0","30361","1","21.3","add"
"132","RLM - Atlanta Hub","0","30362","1","5.6","add"
"132","RLM - Atlanta Hub","0","30363","1","17.9","add"
"132","RLM - Atlanta Hub","0","30364","1","27.1","add"
"132","RLM - Atlanta Hub","0","30366","1","8.4","add"
"132","RLM - Atlanta Hub","0","30368","1","21.3","add"
"132","RLM - Atlanta Hub","0","30369","1","21.3","add"
"132","RLM - Atlanta Hub","0","30370","1","21.3","add"
"132","RLM - Atlanta Hub","0","30371","1","21.3","add"
"132","RLM - Atlanta Hub","0","30374","1","21.3","add"
"132","RLM - Atlanta Hub","0","30375","1","33.5","add"
"132","RLM - Atlanta Hub","0","30377","1","20.1","add"
"132","RLM - Atlanta Hub","0","30378","1","21.9","add"
"132","RLM - Atlanta Hub","0","30380","1","33.5","add"
"132","RLM - Atlanta Hub","0","30384","1","21.3","add"
"132","RLM - Atlanta Hub","0","30385","1","33.5","add"
"132","RLM - Atlanta Hub","0","30388","1","31.5","add"
"132","RLM - Atlanta Hub","0","30392","1","21.3","add"
"132","RLM - Atlanta Hub","0","30394","1","21.3","add"
"132","RLM - Atlanta Hub","0","30396","1","31.5","add"
"132","RLM - Atlanta Hub","0","30398","1","21.3","add"
"132","RLM - Atlanta Hub","0","30501","1","38","add"
"132","RLM - Atlanta Hub","0","30502","1","26.6","add"
"132","RLM - Atlanta Hub","0","30503","1","37.3","add"
"132","RLM - Atlanta Hub","0","30504","1","35.4","add"
"132","RLM - Atlanta Hub","0","30506","1","42.9","add"
"132","RLM - Atlanta Hub","0","30507","1","40","add"
"132","RLM - Atlanta Hub","0","30510","1","54.3","add"
"132","RLM - Atlanta Hub","0","30511","1","62.7","add"
"132","RLM - Atlanta Hub","0","30512","1","85.7","add"
"132","RLM - Atlanta Hub","0","30513","1","88.3","add"
"132","RLM - Atlanta Hub","0","30514","1","81.8","add"
"132","RLM - Atlanta Hub","0","30515","1","18.8","add"
"132","RLM - Atlanta Hub","0","30516","1","82.2","add"
"132","RLM - Atlanta Hub","0","30517","1","30.8","add"
"132","RLM - Atlanta Hub","0","30518","1","18.2","add"
"132","RLM - Atlanta Hub","0","30519","1","20.7","add"
"132","RLM - Atlanta Hub","0","30520","1","78.1","add"
"132","RLM - Atlanta Hub","0","30521","1","64.4","add"
"132","RLM - Atlanta Hub","0","30522","1","83.5","add"
"132","RLM - Atlanta Hub","0","30523","1","73.6","add"
"132","RLM - Atlanta Hub","0","30525","1","91.1","add"
"132","RLM - Atlanta Hub","0","30527","1","52.6","add"
"132","RLM - Atlanta Hub","0","30528","1","60.2","add"
"132","RLM - Atlanta Hub","0","30529","1","50.5","add"
"132","RLM - Atlanta Hub","0","30530","1","56.5","add"
"132","RLM - Atlanta Hub","0","30531","1","58.6","add"
"132","RLM - Atlanta Hub","0","30533","1","49.8","add"
"132","RLM - Atlanta Hub","0","30534","1","40.3","add"
"132","RLM - Atlanta Hub","0","30535","1","63","add"
"132","RLM - Atlanta Hub","0","30536","1","66.9","add"
"132","RLM - Atlanta Hub","0","30537","1","100","add"
"132","RLM - Atlanta Hub","0","30538","1","83.3","add"
"132","RLM - Atlanta Hub","0","30539","1","73.4","add"
"132","RLM - Atlanta Hub","0","30540","1","73.8","add"
"132","RLM - Atlanta Hub","0","30541","1","98.2","add"
"132","RLM - Atlanta Hub","0","30542","1","27.2","add"
"132","RLM - Atlanta Hub","0","30543","1","47.6","add"
"132","RLM - Atlanta Hub","0","30545","1","70.5","add"
"132","RLM - Atlanta Hub","0","30546","1","88","add"
"132","RLM - Atlanta Hub","0","30547","1","58.9","add"
"132","RLM - Atlanta Hub","0","30548","1","29.9","add"
"132","RLM - Atlanta Hub","0","30549","1","43.8","add"
"132","RLM - Atlanta Hub","0","30552","1","83.8","add"
"132","RLM - Atlanta Hub","0","30553","1","77.2","add"
"132","RLM - Atlanta Hub","0","30554","1","49.2","add"
"132","RLM - Atlanta Hub","0","30555","1","101.1","add"
"132","RLM - Atlanta Hub","0","30557","1","80.6","add"
"132","RLM - Atlanta Hub","0","30558","1","49.3","add"
"132","RLM - Atlanta Hub","0","30559","1","98.7","add"
"132","RLM - Atlanta Hub","0","30560","1","96.7","add"
"132","RLM - Atlanta Hub","0","30562","1","92.7","add"
"132","RLM - Atlanta Hub","0","30563","1","66.9","add"
"132","RLM - Atlanta Hub","0","30564","1","52.1","add"
"132","RLM - Atlanta Hub","0","30565","1","60.4","add"
"132","RLM - Atlanta Hub","0","30566","1","32.5","add"
"132","RLM - Atlanta Hub","0","30567","1","41","add"
"132","RLM - Atlanta Hub","0","30568","1","96.3","add"
"132","RLM - Atlanta Hub","0","30571","1","70.7","add"
"132","RLM - Atlanta Hub","0","30572","1","70.5","add"
"132","RLM - Atlanta Hub","0","30573","1","79.6","add"
"132","RLM - Atlanta Hub","0","30575","1","44.1","add"
"132","RLM - Atlanta Hub","0","30576","1","96.9","add"
"132","RLM - Atlanta Hub","0","30577","1","78","add"
"132","RLM - Atlanta Hub","0","30580","1","74.2","add"
"132","RLM - Atlanta Hub","0","30581","1","83.9","add"
"132","RLM - Atlanta Hub","0","30582","1","90.3","add"
"132","RLM - Atlanta Hub","0","30597","1","48.4","add"
"132","RLM - Atlanta Hub","0","30598","1","77.4","add"
"132","RLM - Atlanta Hub","0","30599","1","51","add"
"132","RLM - Atlanta Hub","0","30601","1","52.8","add"
"132","RLM - Atlanta Hub","0","30602","1","52.2","add"
"132","RLM - Atlanta Hub","0","30603","1","51.3","add"
"132","RLM - Atlanta Hub","0","30604","1","49.1","add"
"132","RLM - Atlanta Hub","0","30605","1","54.3","add"
"132","RLM - Atlanta Hub","0","30606","1","48.8","add"
"132","RLM - Atlanta Hub","0","30607","1","56.4","add"
"132","RLM - Atlanta Hub","0","30608","1","51.4","add"
"132","RLM - Atlanta Hub","0","30609","1","53.3","add"
"132","RLM - Atlanta Hub","0","30612","1","57.2","add"
"132","RLM - Atlanta Hub","0","30619","1","69.5","add"
"132","RLM - Atlanta Hub","0","30620","1","30.2","add"
"132","RLM - Atlanta Hub","0","30621","1","57.3","add"
"132","RLM - Atlanta Hub","0","30622","1","43","add"
"132","RLM - Atlanta Hub","0","30623","1","49","add"
"132","RLM - Atlanta Hub","0","30624","1","79.9","add"
"132","RLM - Atlanta Hub","0","30625","1","75.8","add"
"132","RLM - Atlanta Hub","0","30627","1","85.9","add"
"132","RLM - Atlanta Hub","0","30628","1","63.1","add"
"132","RLM - Atlanta Hub","0","30629","1","69.6","add"
"132","RLM - Atlanta Hub","0","30630","1","68.2","add"
"132","RLM - Atlanta Hub","0","30631","1","104.2","add"
"132","RLM - Atlanta Hub","0","30633","1","65.1","add"
"132","RLM - Atlanta Hub","0","30634","1","92.7","add"
"132","RLM - Atlanta Hub","0","30635","1","90.3","add"
"132","RLM - Atlanta Hub","0","30638","1","57.4","add"
"132","RLM - Atlanta Hub","0","30639","1","76.7","add"
"132","RLM - Atlanta Hub","0","30641","1","44.4","add"
"132","RLM - Atlanta Hub","0","30642","1","82.6","add"
"132","RLM - Atlanta Hub","0","30643","1","90.4","add"
"132","RLM - Atlanta Hub","0","30645","1","49.1","add"
"132","RLM - Atlanta Hub","0","30646","1","61.1","add"
"132","RLM - Atlanta Hub","0","30647","1","61.4","add"
"132","RLM - Atlanta Hub","0","30648","1","74.3","add"
"132","RLM - Atlanta Hub","0","30650","1","67.3","add"
"132","RLM - Atlanta Hub","0","30655","1","36.6","add"
"132","RLM - Atlanta Hub","0","30656","1","36.9","add"
"132","RLM - Atlanta Hub","0","30660","1","83","add"
"132","RLM - Atlanta Hub","0","30662","1","80.9","add"
"132","RLM - Atlanta Hub","0","30663","1","58.8","add"
"132","RLM - Atlanta Hub","0","30664","1","108.3","add"
"132","RLM - Atlanta Hub","0","30665","1","90","add"
"132","RLM - Atlanta Hub","0","30666","1","39","add"
"132","RLM - Atlanta Hub","0","30667","1","77.8","add"
"132","RLM - Atlanta Hub","0","30668","1","112.6","add"
"132","RLM - Atlanta Hub","0","30669","1","95.6","add"
"132","RLM - Atlanta Hub","0","30671","1","81.2","add"
"132","RLM - Atlanta Hub","0","30673","1","96.4","add"
"132","RLM - Atlanta Hub","0","30677","1","52.4","add"
"132","RLM - Atlanta Hub","0","30678","1","97.8","add"
"132","RLM - Atlanta Hub","0","30680","1","33","add"
"132","RLM - Atlanta Hub","0","30683","1","61.1","add"
"132","RLM - Atlanta Hub","0","30802","1","145.6","add"
"132","RLM - Atlanta Hub","0","30803","1","146.3","add"
"132","RLM - Atlanta Hub","99","30805","1","166.7","add"
"132","RLM - Atlanta Hub","0","30806","1","131.5","add"
"132","RLM - Atlanta Hub","0","30807","1","120.5","add"
"132","RLM - Atlanta Hub","0","30808","1","137.2","add"
"132","RLM - Atlanta Hub","99","30809","1","151.1","add"
"132","RLM - Atlanta Hub","0","30810","1","131.5","add"
"132","RLM - Atlanta Hub","99","30811","1","154.6","add"
"132","RLM - Atlanta Hub","99","30812","1","157.9","add"
"132","RLM - Atlanta Hub","0","30813","1","143.8","add"
"132","RLM - Atlanta Hub","0","30814","1","139.7","add"
"132","RLM - Atlanta Hub","99","30815","1","163.8","add"
"132","RLM - Atlanta Hub","99","30816","1","153.9","add"
"132","RLM - Atlanta Hub","0","30817","1","117","add"
"132","RLM - Atlanta Hub","0","30818","1","144.1","add"
"132","RLM - Atlanta Hub","0","30819","1","121.3","add"
"132","RLM - Atlanta Hub","0","30820","1","132.5","add"
"132","RLM - Atlanta Hub","0","30821","1","110.5","add"
"132","RLM - Atlanta Hub","125","30822","1","207.1","add"
"132","RLM - Atlanta Hub","0","30823","1","136.2","add"
"132","RLM - Atlanta Hub","0","30824","1","125.1","add"
"132","RLM - Atlanta Hub","0","30828","1","118.1","add"
"132","RLM - Atlanta Hub","99","30830","1","181.5","add"
"132","RLM - Atlanta Hub","0","30833","1","140.8","add"
"132","RLM - Atlanta Hub","99","30901","1","156.5","add"
"132","RLM - Atlanta Hub","99","30903","1","158.2","add"
"132","RLM - Atlanta Hub","99","30904","1","154.6","add"
"132","RLM - Atlanta Hub","99","30905","1","151.4","add"
"132","RLM - Atlanta Hub","99","30906","1","158.2","add"
"132","RLM - Atlanta Hub","0","30907","1","150","add"
"132","RLM - Atlanta Hub","99","30909","1","151.3","add"
"132","RLM - Atlanta Hub","99","30912","1","157.4","add"
"132","RLM - Atlanta Hub","99","30914","1","153.6","add"
"132","RLM - Atlanta Hub","99","30916","1","156.7","add"
"132","RLM - Atlanta Hub","99","30917","1","152.2","add"
"132","RLM - Atlanta Hub","0","30919","1","150.8","add"
"132","RLM - Atlanta Hub","99","30999","1","158.2","add"
"132","RLM - Atlanta Hub","99","31001","1","169.5","add"
"132","RLM - Atlanta Hub","99","31002","1","178","add"
"132","RLM - Atlanta Hub","0","31003","1","133.1","add"
"132","RLM - Atlanta Hub","0","31004","1","86.8","add"
"132","RLM - Atlanta Hub","0","31005","1","123.7","add"
"132","RLM - Atlanta Hub","0","31006","1","114.5","add"
"132","RLM - Atlanta Hub","0","31007","1","147.8","add"
"132","RLM - Atlanta Hub","0","31008","1","109.5","add"
"132","RLM - Atlanta Hub","99","31009","1","156.2","add"
"132","RLM - Atlanta Hub","99","31010","1","158.3","add"
"132","RLM - Atlanta Hub","99","31011","1","164.8","add"
"132","RLM - Atlanta Hub","99","31012","1","154.6","add"
"132","RLM - Atlanta Hub","0","31013","1","136.5","add"
"132","RLM - Atlanta Hub","0","31014","1","136.9","add"
"132","RLM - Atlanta Hub","99","31015","1","159.7","add"
"132","RLM - Atlanta Hub","0","31016","1","94.5","add"
"132","RLM - Atlanta Hub","0","31017","1","130.2","add"
"132","RLM - Atlanta Hub","99","31018","1","152","add"
"132","RLM - Atlanta Hub","0","31019","1","147.3","add"
"132","RLM - Atlanta Hub","0","31020","1","114.1","add"
"132","RLM - Atlanta Hub","0","31021","1","150.3","add"
"132","RLM - Atlanta Hub","0","31022","1","140.5","add"
"132","RLM - Atlanta Hub","99","31023","1","155","add"
"132","RLM - Atlanta Hub","0","31024","1","88.7","add"
"132","RLM - Atlanta Hub","0","31025","1","132.5","add"
"132","RLM - Atlanta Hub","0","31026","1","89","add"
"132","RLM - Atlanta Hub","99","31027","1","159.9","add"
"132","RLM - Atlanta Hub","0","31028","1","116.7","add"
"132","RLM - Atlanta Hub","0","31029","1","77.1","add"
"132","RLM - Atlanta Hub","0","31030","1","120","add"
"132","RLM - Atlanta Hub","0","31031","1","119.9","add"
"132","RLM - Atlanta Hub","0","31032","1","112","add"
"132","RLM - Atlanta Hub","0","31033","1","121","add"
"132","RLM - Atlanta Hub","0","31034","1","110.5","add"
"132","RLM - Atlanta Hub","99","31035","1","152.6","add"
"132","RLM - Atlanta Hub","0","31036","1","144.4","add"
"132","RLM - Atlanta Hub","99","31037","1","182.3","add"
"132","RLM - Atlanta Hub","0","31038","1","79.9","add"
"132","RLM - Atlanta Hub","0","31039","1","123.2","add"
"132","RLM - Atlanta Hub","0","31040","1","150.9","add"
"132","RLM - Atlanta Hub","0","31041","1","130.2","add"
"132","RLM - Atlanta Hub","0","31042","1","131.9","add"
"132","RLM - Atlanta Hub","0","31044","1","122.7","add"
"132","RLM - Atlanta Hub","0","31045","1","129.2","add"
"132","RLM - Atlanta Hub","0","31046","1","84.9","add"
"132","RLM - Atlanta Hub","0","31047","1","127.2","add"
"132","RLM - Atlanta Hub","99","31049","1","185.2","add"
"132","RLM - Atlanta Hub","0","31050","1","106.1","add"
"132","RLM - Atlanta Hub","99","31051","1","151.5","add"
"132","RLM - Atlanta Hub","0","31052","1","103.8","add"
"132","RLM - Atlanta Hub","0","31054","1","123.3","add"
"132","RLM - Atlanta Hub","99","31055","1","182.3","add"
"132","RLM - Atlanta Hub","0","31057","1","129.2","add"
"132","RLM - Atlanta Hub","0","31058","1","128.9","add"
"132","RLM - Atlanta Hub","0","31059","1","108.3","add"
"132","RLM - Atlanta Hub","99","31060","1","182.6","add"
"132","RLM - Atlanta Hub","0","31061","1","106.4","add"
"132","RLM - Atlanta Hub","0","31062","1","109.6","add"
"132","RLM - Atlanta Hub","0","31063","1","145.1","add"
"132","RLM - Atlanta Hub","0","31064","1","68.2","add"
"132","RLM - Atlanta Hub","0","31065","1","136.6","add"
"132","RLM - Atlanta Hub","0","31066","1","97.1","add"
"132","RLM - Atlanta Hub","0","31067","1","132.5","add"
"132","RLM - Atlanta Hub","0","31068","1","133.6","add"
"132","RLM - Atlanta Hub","0","31069","1","122.3","add"
"132","RLM - Atlanta Hub","0","31070","1","141.9","add"
"132","RLM - Atlanta Hub","99","31071","1","156","add"
"132","RLM - Atlanta Hub","99","31072","1","168.7","add"
"132","RLM - Atlanta Hub","99","31075","1","159.3","add"
"132","RLM - Atlanta Hub","0","31076","1","116","add"
"132","RLM - Atlanta Hub","99","31077","1","176.5","add"
"132","RLM - Atlanta Hub","0","31078","1","102.9","add"
"132","RLM - Atlanta Hub","99","31079","1","176.5","add"
"132","RLM - Atlanta Hub","0","31081","1","124.3","add"
"132","RLM - Atlanta Hub","0","31082","1","135.1","add"
"132","RLM - Atlanta Hub","99","31083","1","185.2","add"
"132","RLM - Atlanta Hub","99","31084","1","166.5","add"
"132","RLM - Atlanta Hub","0","31085","1","63.9","add"
"132","RLM - Atlanta Hub","0","31086","1","81.9","add"
"132","RLM - Atlanta Hub","0","31087","1","113.3","add"
"132","RLM - Atlanta Hub","0","31088","1","118.5","add"
"132","RLM - Atlanta Hub","0","31089","1","143.1","add"
"132","RLM - Atlanta Hub","0","31090","1","136.7","add"
"132","RLM - Atlanta Hub","0","31091","1","139.1","add"
"132","RLM - Atlanta Hub","0","31092","1","149.3","add"
"132","RLM - Atlanta Hub","0","31093","1","119.2","add"
"132","RLM - Atlanta Hub","0","31094","1","126.5","add"
"132","RLM - Atlanta Hub","0","31095","1","116.6","add"
"132","RLM - Atlanta Hub","99","31096","1","173.9","add"
"132","RLM - Atlanta Hub","0","31097","1","96.4","add"
"132","RLM - Atlanta Hub","0","31098","1","117.1","add"
"132","RLM - Atlanta Hub","0","31099","1","116.6","add"
"132","RLM - Atlanta Hub","0","31106","1","21.3","add"
"132","RLM - Atlanta Hub","0","31107","1","21.3","add"
"132","RLM - Atlanta Hub","0","31119","1","11.6","add"
"132","RLM - Atlanta Hub","0","31126","1","13","add"
"132","RLM - Atlanta Hub","0","31131","1","33","add"
"132","RLM - Atlanta Hub","0","31136","1","21.9","add"
"132","RLM - Atlanta Hub","0","31139","1","19.4","add"
"132","RLM - Atlanta Hub","0","31141","1","7.2","add"
"132","RLM - Atlanta Hub","0","31144","1","31.2","add"
"132","RLM - Atlanta Hub","0","31145","1","10.6","add"
"132","RLM - Atlanta Hub","0","31146","1","10.1","add"
"132","RLM - Atlanta Hub","0","31150","1","16.1","add"
"132","RLM - Atlanta Hub","0","31156","1","15.7","add"
"132","RLM - Atlanta Hub","0","31169","1","48.3","add"
"132","RLM - Atlanta Hub","0","31192","1","39.3","add"
"132","RLM - Atlanta Hub","0","31193","1","33.5","add"
"132","RLM - Atlanta Hub","0","31195","1","21.3","add"
"132","RLM - Atlanta Hub","0","31196","1","21.3","add"
"132","RLM - Atlanta Hub","0","31201","1","101.7","add"
"132","RLM - Atlanta Hub","0","31202","1","100.2","add"
"132","RLM - Atlanta Hub","0","31203","1","100.2","add"
"132","RLM - Atlanta Hub","0","31204","1","99.4","add"
"132","RLM - Atlanta Hub","0","31205","1","107","add"
"132","RLM - Atlanta Hub","0","31206","1","103.8","add"
"132","RLM - Atlanta Hub","0","31207","1","100.8","add"
"132","RLM - Atlanta Hub","0","31208","1","100.2","add"
"132","RLM - Atlanta Hub","0","31209","1","100.2","add"
"132","RLM - Atlanta Hub","0","31210","1","94.7","add"
"132","RLM - Atlanta Hub","0","31211","1","103","add"
"132","RLM - Atlanta Hub","0","31213","1","105.8","add"
"132","RLM - Atlanta Hub","0","31216","1","106.4","add"
"132","RLM - Atlanta Hub","0","31217","1","103.6","add"
"132","RLM - Atlanta Hub","0","31220","1","94","add"
"132","RLM - Atlanta Hub","0","31221","1","98.2","add"
"132","RLM - Atlanta Hub","0","31294","1","100.2","add"
"132","RLM - Atlanta Hub","0","31295","1","100.2","add"
"132","RLM - Atlanta Hub","0","31296","1","100.2","add"
"132","RLM - Atlanta Hub","0","31297","1","110.7","add"
"132","RLM - Atlanta Hub","0","31801","1","130.5","add"
"132","RLM - Atlanta Hub","0","31803","1","138.5","add"
"132","RLM - Atlanta Hub","0","31804","1","123.7","add"
"132","RLM - Atlanta Hub","0","31805","1","148.8","add"
"132","RLM - Atlanta Hub","0","31806","1","138.2","add"
"132","RLM - Atlanta Hub","0","31807","1","118.2","add"
"132","RLM - Atlanta Hub","0","31808","1","119.8","add"
"132","RLM - Atlanta Hub","0","31810","1","124.5","add"
"132","RLM - Atlanta Hub","0","31811","1","115.2","add"
"132","RLM - Atlanta Hub","0","31812","1","126.6","add"
"132","RLM - Atlanta Hub","99","31814","1","159.1","add"
"132","RLM - Atlanta Hub","99","31815","1","168","add"
"132","RLM - Atlanta Hub","0","31816","1","103.5","add"
"132","RLM - Atlanta Hub","0","31820","1","134.8","add"
"132","RLM - Atlanta Hub","99","31821","1","163.3","add"
"132","RLM - Atlanta Hub","0","31822","1","102.5","add"
"132","RLM - Atlanta Hub","0","31823","1","109.8","add"
"132","RLM - Atlanta Hub","99","31824","1","175.3","add"
"132","RLM - Atlanta Hub","99","31825","1","164.6","add"
"132","RLM - Atlanta Hub","0","31826","1","103.7","add"
"132","RLM - Atlanta Hub","0","31827","1","118","add"
"132","RLM - Atlanta Hub","0","31829","1","142.1","add"
"132","RLM - Atlanta Hub","0","31830","1","97.5","add"
"132","RLM - Atlanta Hub","0","31831","1","114.6","add"
"132","RLM - Atlanta Hub","99","31832","1","175.1","add"
"132","RLM - Atlanta Hub","0","31833","1","105.4","add"
"132","RLM - Atlanta Hub","0","31836","1","103","add"
"132","RLM - Atlanta Hub","0","31901","1","132.6","add"
"132","RLM - Atlanta Hub","0","31902","1","132.7","add"
"132","RLM - Atlanta Hub","0","31903","1","137.6","add"
"132","RLM - Atlanta Hub","0","31904","1","130","add"
"132","RLM - Atlanta Hub","0","31905","1","139.5","add"
"132","RLM - Atlanta Hub","0","31906","1","131.4","add"
"132","RLM - Atlanta Hub","0","31907","1","133.6","add"
"132","RLM - Atlanta Hub","0","31908","1","132.7","add"
"132","RLM - Atlanta Hub","0","31909","1","129.9","add"
"132","RLM - Atlanta Hub","0","31914","1","126.2","add"
"132","RLM - Atlanta Hub","0","31917","1","132.7","add"
"132","RLM - Atlanta Hub","0","31993","1","132.7","add"
"132","RLM - Atlanta Hub","0","31995","1","137.5","add"
"132","RLM - Atlanta Hub","0","31997","1","132.7","add"
"132","RLM - Atlanta Hub","0","31998","1","132.7","add"
"132","RLM - Atlanta Hub","0","31999","1","132.7","add"
"132","RLM - Atlanta Hub","0","39901","1","7.2","add"
"152","RLM - Elephant Moving & Storage","0","76501","1","66.3","add"
"152","RLM - Elephant Moving & Storage","0","76502","1","58","add"
"152","RLM - Elephant Moving & Storage","0","76503","1","62.2","add"
"152","RLM - Elephant Moving & Storage","0","76504","1","60.9","add"
"152","RLM - Elephant Moving & Storage","0","76505","1","66.2","add"
"152","RLM - Elephant Moving & Storage","0","76508","1","62.2","add"
"152","RLM - Elephant Moving & Storage","0","76511","1","47.1","add"
"152","RLM - Elephant Moving & Storage","0","76513","1","58.2","add"
"152","RLM - Elephant Moving & Storage","0","76518","1","83.9","add"
"152","RLM - Elephant Moving & Storage","0","76519","1","87.5","add"
"152","RLM - Elephant Moving & Storage","0","76520","1","73.5","add"
"152","RLM - Elephant Moving & Storage","0","76522","1","84.2","add"
"152","RLM - Elephant Moving & Storage","0","76523","1","59.2","add"
"152","RLM - Elephant Moving & Storage","0","76524","1","78.2","add"
"152","RLM - Elephant Moving & Storage","0","76525","1","93","add"
"152","RLM - Elephant Moving & Storage","0","76526","1","74.8","add"
"152","RLM - Elephant Moving & Storage","0","76527","1","44.2","add"
"152","RLM - Elephant Moving & Storage","0","76528","1","89.6","add"
"152","RLM - Elephant Moving & Storage","0","76530","1","41.9","add"
"152","RLM - Elephant Moving & Storage","0","76531","1","107.1","add"
"152","RLM - Elephant Moving & Storage","0","76533","1","66.3","add"
"152","RLM - Elephant Moving & Storage","0","76534","1","53.6","add"
"152","RLM - Elephant Moving & Storage","0","76537","1","35.6","add"
"152","RLM - Elephant Moving & Storage","0","76538","1","108.3","add"
"152","RLM - Elephant Moving & Storage","0","76539","1","74.1","add"
"152","RLM - Elephant Moving & Storage","0","76540","1","71.3","add"
"152","RLM - Elephant Moving & Storage","0","76541","1","74.8","add"
"152","RLM - Elephant Moving & Storage","0","76542","1","79.6","add"
"152","RLM - Elephant Moving & Storage","0","76543","1","71.9","add"
"152","RLM - Elephant Moving & Storage","0","76544","1","79","add"
"152","RLM - Elephant Moving & Storage","0","76547","1","74.8","add"
"152","RLM - Elephant Moving & Storage","0","76548","1","67.5","add"
"152","RLM - Elephant Moving & Storage","0","76549","1","80.1","add"
"152","RLM - Elephant Moving & Storage","0","76550","1","62.1","add"
"152","RLM - Elephant Moving & Storage","0","76554","1","69.4","add"
"152","RLM - Elephant Moving & Storage","0","76556","1","68","add"
"152","RLM - Elephant Moving & Storage","0","76557","1","72.8","add"
"152","RLM - Elephant Moving & Storage","0","76558","1","84","add"
"152","RLM - Elephant Moving & Storage","0","76559","1","64.3","add"
"152","RLM - Elephant Moving & Storage","0","76561","1","90.1","add"
"152","RLM - Elephant Moving & Storage","0","76564","1","72","add"
"152","RLM - Elephant Moving & Storage","0","76565","1","125.6","add"
"152","RLM - Elephant Moving & Storage","0","76566","1","103.3","add"
"152","RLM - Elephant Moving & Storage","0","76567","1","56.6","add"
"152","RLM - Elephant Moving & Storage","0","76569","1","74.2","add"
"152","RLM - Elephant Moving & Storage","0","76570","1","87.9","add"
"152","RLM - Elephant Moving & Storage","0","76571","1","47","add"
"152","RLM - Elephant Moving & Storage","0","76573","1","42.6","add"
"152","RLM - Elephant Moving & Storage","0","76574","1","31","add"
"152","RLM - Elephant Moving & Storage","0","76577","1","46","add"
"152","RLM - Elephant Moving & Storage","0","76578","1","44.4","add"
"152","RLM - Elephant Moving & Storage","0","76579","1","72.5","add"
"152","RLM - Elephant Moving & Storage","0","76596","1","90.9","add"
"152","RLM - Elephant Moving & Storage","0","76597","1","90.9","add"
"152","RLM - Elephant Moving & Storage","0","76598","1","93.5","add"
